 num     #instances         #bytes  class name (module)
18745:             1             16  com.intellij.application.options.editor.BaseCodeFoldingOptionsProvider$$Lambda$948/0x0000000800bb8c40
18746:             1             16  com.intellij.application.options.editor.BaseCodeFoldingOptionsProvider$$Lambda$949/0x0000000800bb9040
18747:             1             16  com.intellij.application.options.editor.BaseCodeFoldingOptionsProvider$$Lambda$950/0x0000000800bb9440
18748:             1             16  com.intellij.application.options.editor.CodeFoldingOptionsTopHitProvider
18749:             1             16  com.intellij.application.options.editor.EditorOptionsTopHitProvider
18750:             1             16  com.intellij.application.options.editor.EditorSmartKeysConfigurable$Companion
18751:             1             16  com.intellij.application.options.editor.EditorSmartKeysConfigurable$allConfigurables$2
18752:             1             16  com.intellij.application.options.editor.EditorSmartKeysOptionsTopHitProvider
18753:             1             16  com.intellij.application.options.editor.EditorSmartKeysOptionsTopHitProvider$getOptions$2$1
18754:             1             16  com.intellij.application.options.editor.EditorTabsOptionsModelKt$showFileExtension$1
18755:             1             16  com.intellij.application.options.editor.EditorTabsOptionsModelKt$showFileExtension$2
18756:             1             16  com.intellij.application.options.editor.EditorTabsOptionsTopHitProvider
18757:             1             16  com.intellij.application.options.editor.GutterIconsSearchableOptionContributor
18758:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$960/0x0000000800bbbc40
18759:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$961/0x0000000800bbc040
18760:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$962/0x0000000800bbc440
18761:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$963/0x0000000800bbc840
18762:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$964/0x0000000800bbcc40
18763:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$965/0x0000000800bbd040
18764:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$966/0x0000000800bbd440
18765:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$967/0x0000000800bbd840
18766:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$968/0x0000000800bbdc40
18767:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$969/0x0000000800bbe040
18768:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$970/0x0000000800bbe440
18769:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$971/0x0000000800bbe840
18770:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$972/0x0000000800bbec40
18771:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$973/0x0000000800bbf040
18772:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$974/0x0000000800bbf440
18773:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$975/0x0000000800bbf840
18774:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$976/0x0000000800bbfc40
18775:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$977/0x0000000800bc0040
18776:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$978/0x0000000800bc0440
18777:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$979/0x0000000800bc0840
18778:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$980/0x0000000800bc0c40
18779:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$981/0x0000000800bc1040
18780:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$982/0x0000000800bc1440
18781:             1             16  com.intellij.application.options.editor.JavaCodeFoldingOptionsProvider$$Lambda$983/0x0000000800bc1840
18782:             1             16  com.intellij.application.options.editor.WebSmartKeysConfigurable$Companion
18783:             1             16  com.intellij.application.options.editor.XmlCodeFoldingOptionsProvider$$Lambda$952/0x0000000800bb9c40
18784:             1             16  com.intellij.application.options.editor.XmlCodeFoldingOptionsProvider$$Lambda$953/0x0000000800bba040
18785:             1             16  com.intellij.application.options.editor.XmlCodeFoldingOptionsProvider$$Lambda$954/0x0000000800bba440
18786:             1             16  com.intellij.application.options.editor.XmlCodeFoldingOptionsProvider$$Lambda$955/0x0000000800bba840
18787:             1             16  com.intellij.application.options.editor.XmlCodeFoldingOptionsProvider$$Lambda$956/0x0000000800bbac40
18788:             1             16  com.intellij.application.options.editor.XmlCodeFoldingOptionsProvider$$Lambda$957/0x0000000800bbb040
18789:             1             16  com.intellij.application.options.editor.XmlCodeFoldingOptionsProvider$$Lambda$958/0x0000000800bbb440
18790:             1             16  com.intellij.application.options.editor.XmlCodeFoldingOptionsProvider$$Lambda$959/0x0000000800bbb840
18791:             1             16  com.intellij.application.options.editor.XmlFoldingSettings
18792:             1             16  com.intellij.application.options.editor.XmlFoldingSettings$State
18793:             1             16  com.intellij.batch.references.BatchJobOperatorReferenceProvider
18794:             1             16  com.intellij.batch.references.BatchJobXmlReferenceProvider
18795:             1             16  com.intellij.batch.references.BatchReferenceContributor
18796:             1             16  com.intellij.beanValidation.BeanValidationResourceProvider
18797:             1             16  com.intellij.beanValidation.highlighting.checkers.CheckAnnotationIsConstraint
18798:             1             16  com.intellij.beanValidation.highlighting.checkers.CheckClassIsConstraintAnnotation
18799:             1             16  com.intellij.beanValidation.highlighting.checkers.CheckMissingParameters
18800:             1             16  com.intellij.beanValidation.providers.BvIconProvider
18801:             1             16  com.intellij.beanValidation.toolWindow.BVLibrarySearcher
18802:             1             16  com.intellij.cdi.diagram.managers.CdiDiagramCategoryManager
18803:             1             16  com.intellij.cdi.diagram.managers.CdiDiagramColorManager
18804:             1             16  com.intellij.cdi.diagram.managers.CdiDiagramElementManager
18805:             1             16  com.intellij.cdi.diagram.managers.CdiDiagramExtras
18806:             1             16  com.intellij.cdi.diagram.managers.CdiDiagramRelationshipManager
18807:             1             16  com.intellij.cdi.diagram.managers.CdiDiagramVfsResolver
18808:             1             16  com.intellij.cdi.diagram.managers.CdiDiagramVisibilityManager
18809:             1             16  com.intellij.cdi.gutter.CdiDisposerMethodsClassAnnotator
18810:             1             16  com.intellij.cdi.gutter.CdiEventsModelClassAnnotator
18811:             1             16  com.intellij.cdi.gutter.CdiInjectionsClassAnnotator
18812:             1             16  com.intellij.cdi.toolWindow.CdiLibrarySearcher
18813:             1             16  com.intellij.charts.Grid$xPainter$1
18814:             1             16  com.intellij.charts.Grid$yPainter$1
18815:             1             16  com.intellij.charts.LineChart$Companion
18816:             1             16  com.intellij.charts.LineDataset$Companion
18817:             1             16  com.intellij.charts.ValueIterable$Companion
18818:             1             16  com.intellij.cloudConfig.CloudConfigManager$$Lambda$336/0x00000008004a0040
18819:             1             16  com.intellij.cloudConfig.CloudConfigManager$$Lambda$337/0x00000008004a0440
18820:             1             16  com.intellij.cloudConfig.CloudConfigManager$$Lambda$339/0x00000008004a0c40
18821:             1             16  com.intellij.cloudConfig.CloudConfigManager$ExecuteManager
18822:             1             16  com.intellij.cloudConfig.StatusBarInfoManager
18823:             1             16  com.intellij.cloudConfig.StatusBarInfoManager$1
18824:             1             16  com.intellij.cloudConfig.StatusBarInfoManager$MyStartupActivity
18825:             1             16  com.intellij.codeHighlighting.HighlightDisplayLevel$1
18826:             1             16  com.intellij.codeInsight.JavaImplicitReferenceProvider
18827:             1             16  com.intellij.codeInsight.MakeAnnotationExternal
18828:             1             16  com.intellij.codeInsight.MakeExternalAnnotationExplicit
18829:             1             16  com.intellij.codeInsight.MakeInferredAnnotationExplicit
18830:             1             16  com.intellij.codeInsight.TailType$1
18831:             1             16  com.intellij.codeInsight.TailType$2
18832:             1             16  com.intellij.codeInsight.TailType$3
18833:             1             16  com.intellij.codeInsight.TailType$4
18834:             1             16  com.intellij.codeInsight.daemon.JavaProblemHighlightFilter
18835:             1             16  com.intellij.codeInsight.daemon.JspCollectHighlightsFilter
18836:             1             16  com.intellij.codeInsight.daemon.OutsidersPsiFileSupport$HighlightFilter
18837:             1             16  com.intellij.codeInsight.daemon.OutsidersPsiFileSupport$HighlightingSettingProvider
18838:             1             16  com.intellij.codeInsight.daemon.OutsidersPsiFileSupport$IntentionFilter
18839:             1             16  com.intellij.codeInsight.daemon.impl.AttachSourcesNotificationProvider
18840:             1             16  com.intellij.codeInsight.daemon.impl.ChameleonSyntaxHighlightingPass$$Lambda$3897/0x0000000802273c40
18841:             1             16  com.intellij.codeInsight.daemon.impl.ChameleonSyntaxHighlightingPass$Factory
18842:             1             16  com.intellij.codeInsight.daemon.impl.CleanupIntentionMenuContributor
18843:             1             16  com.intellij.codeInsight.daemon.impl.CodeFoldingPassFactory
18844:             1             16  com.intellij.codeInsight.daemon.impl.DaemonCodeAnalyzerImpl$$Lambda$1419/0x000000080145f040
18845:             1             16  com.intellij.codeInsight.daemon.impl.DaemonCodeAnalyzerImpl$UpdateRunnable
18846:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$$Lambda$1647/0x00000008016e4440
18847:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$$Lambda$1651/0x00000008016e3440
18848:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$$Lambda$1652/0x00000008016e2840
18849:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$$Lambda$1654/0x00000008016e2040
18850:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$$Lambda$1655/0x00000008016e2440
18851:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$$Lambda$1657/0x0000000801710440
18852:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$1
18853:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$10
18854:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$11
18855:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$2
18856:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$3
18857:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$4
18858:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$5
18859:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$6
18860:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$7
18861:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$MyApplicationListener
18862:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$MyCommandListener
18863:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$MyEditorMouseListener
18864:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$MyEditorMouseMotionListener
18865:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$MyProfileChangeListener
18866:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$MyTodoListener
18867:             1             16  com.intellij.codeInsight.daemon.impl.DefaultChangeLocalityDetector
18868:             1             16  com.intellij.codeInsight.daemon.impl.DefaultHighlightVisitor$$Lambda$3898/0x0000000802273040
18869:             1             16  com.intellij.codeInsight.daemon.impl.DoNotShowInspectionIntentionMenuContributor
18870:             1             16  com.intellij.codeInsight.daemon.impl.DoNotShowInspectionIntentionMenuContributor$$Lambda$4248/0x0000000802697840
18871:             1             16  com.intellij.codeInsight.daemon.impl.EditorTracker$1
18872:             1             16  com.intellij.codeInsight.daemon.impl.EditorTracker$MyAppLevelEditorFactoryListener
18873:             1             16  com.intellij.codeInsight.daemon.impl.ExternalToolPassFactory
18874:             1             16  com.intellij.codeInsight.daemon.impl.ExternalToolPassFactory$MyRegistrar
18875:             1             16  com.intellij.codeInsight.daemon.impl.FileStatusMap$1
18876:             1             16  com.intellij.codeInsight.daemon.impl.GeneralHighlightingPass$$Lambda$3852/0x0000000802261040
18877:             1             16  com.intellij.codeInsight.daemon.impl.GeneralHighlightingPass$$Lambda$3934/0x000000080229e040
18878:             1             16  com.intellij.codeInsight.daemon.impl.GeneralHighlightingPass$$Lambda$3935/0x000000080229e440
18879:             1             16  com.intellij.codeInsight.daemon.impl.GeneralHighlightingPass$$Lambda$3936/0x000000080229d840
18880:             1             16  com.intellij.codeInsight.daemon.impl.GeneralHighlightingPass$$Lambda$3937/0x000000080229dc40
18881:             1             16  com.intellij.codeInsight.daemon.impl.GutterIntentionMenuContributor
18882:             1             16  com.intellij.codeInsight.daemon.impl.HighlightInfoFilterImpl
18883:             1             16  com.intellij.codeInsight.daemon.impl.HighlightInfoProcessor$1
18884:             1             16  com.intellij.codeInsight.daemon.impl.HighlightingSessionImpl$$Lambda$3886/0x0000000802272440
18885:             1             16  com.intellij.codeInsight.daemon.impl.IconLineMarkerProvider
18886:             1             16  com.intellij.codeInsight.daemon.impl.IdentifierHighlighterPassFactory
18887:             1             16  com.intellij.codeInsight.daemon.impl.IndentsPass$$Lambda$3851/0x0000000802260c40
18888:             1             16  com.intellij.codeInsight.daemon.impl.IndentsPass$$Lambda$4450/0x0000000802895840
18889:             1             16  com.intellij.codeInsight.daemon.impl.IndentsPassFactory
18890:             1             16  com.intellij.codeInsight.daemon.impl.InjectedCodeFoldingPassFactory
18891:             1             16  com.intellij.codeInsight.daemon.impl.InjectedGeneralHighlightingPass$$Lambda$3902/0x0000000802288840
18892:             1             16  com.intellij.codeInsight.daemon.impl.InjectedGeneralHighlightingPass$$Lambda$3903/0x0000000802288c40
18893:             1             16  com.intellij.codeInsight.daemon.impl.InjectedGeneralHighlightingPassFactory
18894:             1             16  com.intellij.codeInsight.daemon.impl.JavaChangeLocalityDetector
18895:             1             16  com.intellij.codeInsight.daemon.impl.JavaColorProvider
18896:             1             16  com.intellij.codeInsight.daemon.impl.JavaLensProvider
18897:             1             16  com.intellij.codeInsight.daemon.impl.JavaProjectSdkSetupValidator$1
18898:             1             16  com.intellij.codeInsight.daemon.impl.JavaSoftKeywordHighlightingPassFactory
18899:             1             16  com.intellij.codeInsight.daemon.impl.JavaTextBlockIndentPassFactory
18900:             1             16  com.intellij.codeInsight.daemon.impl.LibrarySourceNotificationProvider
18901:             1             16  com.intellij.codeInsight.daemon.impl.LibrarySourceNotificationProvider$Companion
18902:             1             16  com.intellij.codeInsight.daemon.impl.LineMarkerSettingsImpl
18903:             1             16  com.intellij.codeInsight.daemon.impl.LineMarkersPassFactory
18904:             1             16  com.intellij.codeInsight.daemon.impl.LocalInspectionsPass$$Lambda$3854/0x0000000802267840
18905:             1             16  com.intellij.codeInsight.daemon.impl.LocalInspectionsPass$$Lambda$4090/0x00000008023cb040
18906:             1             16  com.intellij.codeInsight.daemon.impl.LocalInspectionsPass$$Lambda$4091/0x00000008023cb440
18907:             1             16  com.intellij.codeInsight.daemon.impl.LocalInspectionsPass$2
18908:             1             16  com.intellij.codeInsight.daemon.impl.LocalInspectionsPassFactory
18909:             1             16  com.intellij.codeInsight.daemon.impl.PassExecutorService$$Lambda$3671/0x0000000802109440
18910:             1             16  com.intellij.codeInsight.daemon.impl.PassExecutorService$$Lambda$3859/0x0000000802265840
18911:             1             16  com.intellij.codeInsight.daemon.impl.PassExecutorService$$Lambda$3860/0x0000000802265c40
18912:             1             16  com.intellij.codeInsight.daemon.impl.PassExecutorService$$Lambda$3861/0x0000000802265040
18913:             1             16  com.intellij.codeInsight.daemon.impl.PassExecutorService$$Lambda$3862/0x0000000802265440
18914:             1             16  com.intellij.codeInsight.daemon.impl.PassExecutorService$$Lambda$3863/0x0000000802264840
18915:             1             16  com.intellij.codeInsight.daemon.impl.PassExecutorService$$Lambda$3864/0x0000000802264c40
18916:             1             16  com.intellij.codeInsight.daemon.impl.PassExecutorService$$Lambda$3865/0x0000000802264040
18917:             1             16  com.intellij.codeInsight.daemon.impl.PassExecutorService$$Lambda$4346/0x000000080283c840
18918:             1             16  com.intellij.codeInsight.daemon.impl.PsiChangeHandler$1
18919:             1             16  com.intellij.codeInsight.daemon.impl.PsiChangeHandler$2
18920:             1             16  com.intellij.codeInsight.daemon.impl.RecursiveCallLineMarkerProvider
18921:             1             16  com.intellij.codeInsight.daemon.impl.SdkSetupNotificationProvider
18922:             1             16  com.intellij.codeInsight.daemon.impl.SeverityRegistrar$$Lambda$2466/0x0000000801b07c40
18923:             1             16  com.intellij.codeInsight.daemon.impl.ShowAutoImportPassFactory
18924:             1             16  com.intellij.codeInsight.daemon.impl.ShowIntentionsPassFactory
18925:             1             16  com.intellij.codeInsight.daemon.impl.StatusBarUpdater$$Lambda$1418/0x000000080145fc40
18926:             1             16  com.intellij.codeInsight.daemon.impl.StatusBarUpdater$1
18927:             1             16  com.intellij.codeInsight.daemon.impl.StatusBarUpdater$2
18928:             1             16  com.intellij.codeInsight.daemon.impl.UpdateHighlightersUtil$$Lambda$3941/0x000000080229cc40
18929:             1             16  com.intellij.codeInsight.daemon.impl.WholeFileLocalInspectionsPassFactory$MyRegistrar
18930:             1             16  com.intellij.codeInsight.daemon.impl.WolfPassFactory$MyRegistrar
18931:             1             16  com.intellij.codeInsight.daemon.impl.analysis.AddSchemaPrefixIntention
18932:             1             16  com.intellij.codeInsight.daemon.impl.analysis.CDataToTextIntention
18933:             1             16  com.intellij.codeInsight.daemon.impl.analysis.ConvertSchemaPrefixToDefaultIntention
18934:             1             16  com.intellij.codeInsight.daemon.impl.analysis.GeneratedSourcesHighlightingSettingProvider
18935:             1             16  com.intellij.codeInsight.daemon.impl.analysis.HighlightVisitorImpl$$Lambda$3921/0x000000080228ec40
18936:             1             16  com.intellij.codeInsight.daemon.impl.analysis.RearrangeAttributesIntention
18937:             1             16  com.intellij.codeInsight.daemon.impl.analysis.RemoveAttributeIntentionFix
18938:             1             16  com.intellij.codeInsight.daemon.impl.analysis.RemoveTagAndPromoteChildrenIntentionAction
18939:             1             16  com.intellij.codeInsight.daemon.impl.analysis.TextToCDataIntention
18940:             1             16  com.intellij.codeInsight.daemon.impl.analysis.XmlHighlightVisitor
18941:             1             16  com.intellij.codeInsight.daemon.impl.analysis.XmlNamespaceAnnotator
18942:             1             16  com.intellij.codeInsight.daemon.impl.analysis.XmlNsPrefixAnnotator
18943:             1             16  com.intellij.codeInsight.daemon.impl.analysis.annotator.EjbClassLineMarkerProvider
18944:             1             16  com.intellij.codeInsight.daemon.impl.analysis.annotator.EjbClassLineMarkerProvider$$Lambda$1220/0x0000000801006840
18945:             1             16  com.intellij.codeInsight.daemon.impl.analysis.encoding.EncodingReferenceInjector
18946:             1             16  com.intellij.codeInsight.daemon.impl.analysis.encoding.XmlEncodingReferenceProvider
18947:             1             16  com.intellij.codeInsight.daemon.impl.focusMode.FocusModePassFactory
18948:             1             16  com.intellij.codeInsight.daemon.impl.quickfix.AddRuntimeExceptionToThrowsAction
18949:             1             16  com.intellij.codeInsight.daemon.impl.quickfix.AddXsiSchemaLocationForExtResourceAction
18950:             1             16  com.intellij.codeInsight.daemon.impl.quickfix.ConvertToStringLiteralAction
18951:             1             16  com.intellij.codeInsight.daemon.impl.quickfix.CreateCastExpressionFromInstanceofAction
18952:             1             16  com.intellij.codeInsight.daemon.impl.quickfix.CreateLocalVarFromInstanceofAction
18953:             1             16  com.intellij.codeInsight.daemon.impl.quickfix.DefineParamsDefaultValueAction
18954:             1             16  com.intellij.codeInsight.daemon.impl.quickfix.IterateOverIterableIntention
18955:             1             16  com.intellij.codeInsight.daemon.impl.quickfix.ManuallySetupExtResourceAction
18956:             1             16  com.intellij.codeInsight.daemon.impl.tagTreeHighlighting.XmlTagTreeHighlightingPassFactory
18957:             1             16  com.intellij.codeInsight.daemon.problems.ProblemAnalyzer$MyStartupActivity
18958:             1             16  com.intellij.codeInsight.daemon.problems.ui.ProjectProblemsToolWindowFactory
18959:             1             16  com.intellij.codeInsight.documentation.DocumentationManager$1
18960:             1             16  com.intellij.codeInsight.documentation.QuickDocOnMouseOverManager$1
18961:             1             16  com.intellij.codeInsight.documentation.QuickDocOnMouseOverManager$MyCaretListener
18962:             1             16  com.intellij.codeInsight.documentation.QuickDocOnMouseOverManager$MyDocumentListener
18963:             1             16  com.intellij.codeInsight.documentation.QuickDocOnMouseOverManager$MyEditorFactoryListener
18964:             1             16  com.intellij.codeInsight.documentation.QuickDocOnMouseOverManager$MyEditorMouseListener
18965:             1             16  com.intellij.codeInsight.documentation.QuickDocOnMouseOverManager$MyVisibleAreaListener
18966:             1             16  com.intellij.codeInsight.documentation.QuickDocOnMouseOverStartupActivity
18967:             1             16  com.intellij.codeInsight.documentation.render.DocRenderPassFactory
18968:             1             16  com.intellij.codeInsight.documentation.render.ToggleRenderedDocPresentationAction$Handler
18969:             1             16  com.intellij.codeInsight.editorActions.BraceOrQuoteOutAction$Handler
18970:             1             16  com.intellij.codeInsight.editorActions.CodeBlockEndAction$Handler
18971:             1             16  com.intellij.codeInsight.editorActions.CodeBlockEndWithSelectionAction$Handler
18972:             1             16  com.intellij.codeInsight.editorActions.CodeBlockStartAction$Handler
18973:             1             16  com.intellij.codeInsight.editorActions.CodeBlockStartWithSelectionAction$Handler
18974:             1             16  com.intellij.codeInsight.editorActions.CompletionAutoPopupHandler
18975:             1             16  com.intellij.codeInsight.editorActions.FixDocCommentAction$MyHandler
18976:             1             16  com.intellij.codeInsight.editorActions.JavaMethodOverloadSwitchActionPromoter
18977:             1             16  com.intellij.codeInsight.editorActions.JavaMethodOverloadSwitchActionPromoter$$Lambda$1556/0x000000080155ec40
18978:             1             16  com.intellij.codeInsight.editorActions.JavaNextParameterActionPromoter
18979:             1             16  com.intellij.codeInsight.editorActions.JavaTypedHandler
18980:             1             16  com.intellij.codeInsight.editorActions.JavadocTypedHandler
18981:             1             16  com.intellij.codeInsight.editorActions.JspELTypedHandler
18982:             1             16  com.intellij.codeInsight.editorActions.JspTypedHandler
18983:             1             16  com.intellij.codeInsight.editorActions.MatchBraceAction$MyHandler
18984:             1             16  com.intellij.codeInsight.editorActions.SelectionQuotingTypedHandler
18985:             1             16  com.intellij.codeInsight.editorActions.TabActionsPromoter
18986:             1             16  com.intellij.codeInsight.editorActions.TabActionsPromoter$$Lambda$1552/0x000000080155fc40
18987:             1             16  com.intellij.codeInsight.editorActions.XmlAutoPopupHandler
18988:             1             16  com.intellij.codeInsight.editorActions.XmlEqTypedHandler
18989:             1             16  com.intellij.codeInsight.editorActions.XmlGtTypedHandler
18990:             1             16  com.intellij.codeInsight.editorActions.XmlPiTypedHandler
18991:             1             16  com.intellij.codeInsight.editorActions.XmlSlashTypedHandler
18992:             1             16  com.intellij.codeInsight.editorActions.XmlTagNameSynchronizer
18993:             1             16  com.intellij.codeInsight.editorActions.XmlTagNameSynchronizer$$Lambda$4650/0x0000000802a39040
18994:             1             16  com.intellij.codeInsight.editorActions.moveLeftRight.MoveElementLeftRightActionHandler$$Lambda$1151/0x0000000800e6dc40
18995:             1             16  com.intellij.codeInsight.folding.impl.CodeFoldingManagerImpl$$Lambda$3523/0x0000000802062c40
18996:             1             16  com.intellij.codeInsight.folding.impl.FoldingHintPostStartupActivity
18997:             1             16  com.intellij.codeInsight.folding.impl.FoldingUpdate$$Lambda$3525/0x0000000802062440
18998:             1             16  com.intellij.codeInsight.folding.impl.GenericElementSignatureProvider
18999:             1             16  com.intellij.codeInsight.folding.impl.JavaElementSignatureProvider
19000:             1             16  com.intellij.codeInsight.folding.impl.OffsetsElementSignatureProvider
19001:             1             16  com.intellij.codeInsight.folding.impl.PsiNamesElementSignatureProvider
19002:             1             16  com.intellij.codeInsight.folding.impl.UpdateFoldRegionsOperation$$Lambda$3536/0x000000080207fc40
19003:             1             16  com.intellij.codeInsight.folding.impl.XmlElementSignatureProvider
19004:             1             16  com.intellij.codeInsight.folding.impl.actions.CollapseAllRegionsAction$1
19005:             1             16  com.intellij.codeInsight.folding.impl.actions.CollapseRegionAction$1
19006:             1             16  com.intellij.codeInsight.folding.impl.actions.CollapseRegionRecursivelyAction$1
19007:             1             16  com.intellij.codeInsight.folding.impl.actions.ExpandAllRegionsAction$1
19008:             1             16  com.intellij.codeInsight.folding.impl.actions.ExpandRegionAction$1
19009:             1             16  com.intellij.codeInsight.folding.impl.actions.ExpandRegionRecursivelyAction$1
19010:             1             16  com.intellij.codeInsight.generation.GenerateEJBFinderOrSelectorMethodHandler
19011:             1             16  com.intellij.codeInsight.generation.GenerateEJBReferenceHandler
19012:             1             16  com.intellij.codeInsight.generation.GenerateGetterSetterHandlerBase$$Lambda$1090/0x0000000800cafc40
19013:             1             16  com.intellij.codeInsight.generation.GeneratePersistenceContextReferenceHandler
19014:             1             16  com.intellij.codeInsight.generation.GenerateResourceReferenceHandler
19015:             1             16  com.intellij.codeInsight.generation.actions.GenerateCreateUIHandler
19016:             1             16  com.intellij.codeInsight.highlighting.BraceHighlighter
19017:             1             16  com.intellij.codeInsight.highlighting.BraceHighlighter$$Lambda$3596/0x00000008020bbc40
19018:             1             16  com.intellij.codeInsight.highlighting.BraceHighlighter$$Lambda$4472/0x00000008028b1c40
19019:             1             16  com.intellij.codeInsight.highlighting.BraceHighlighter$4
19020:             1             16  com.intellij.codeInsight.highlighting.HighlightExceptionsHandlerFactory
19021:             1             16  com.intellij.codeInsight.highlighting.HighlightExitPointsHandlerFactory
19022:             1             16  com.intellij.codeInsight.highlighting.HighlightImportedElementsHandlerFactory
19023:             1             16  com.intellij.codeInsight.highlighting.HighlightOverridingMethodsHandlerFactory
19024:             1             16  com.intellij.codeInsight.highlighting.HighlightRecordComponentsRecordFactory
19025:             1             16  com.intellij.codeInsight.highlighting.HighlightSuppressedWarningsFactory
19026:             1             16  com.intellij.codeInsight.highlighting.HyperlinkAnnotator
19027:             1             16  com.intellij.codeInsight.highlighting.LargeFilesAnnotator
19028:             1             16  com.intellij.codeInsight.hint.HintManagerImpl$$Lambda$4375/0x000000080285c040
19029:             1             16  com.intellij.codeInsight.hint.HintManagerImpl$1
19030:             1             16  com.intellij.codeInsight.hint.HintManagerImpl$2
19031:             1             16  com.intellij.codeInsight.hint.HintManagerImpl$3
19032:             1             16  com.intellij.codeInsight.hint.HintManagerImpl$4
19033:             1             16  com.intellij.codeInsight.hint.HintManagerImpl$MyAnActionListener
19034:             1             16  com.intellij.codeInsight.hint.HintManagerImpl$MyEditorManagerListener
19035:             1             16  com.intellij.codeInsight.hint.HintManagerImpl$MyProjectManagerListener
19036:             1             16  com.intellij.codeInsight.hint.actions.ShowTypeDefinitionAction$Companion
19037:             1             16  com.intellij.codeInsight.hints.AnnotationInlayProvider
19038:             1             16  com.intellij.codeInsight.hints.AnnotationInlayProvider$Companion
19039:             1             16  com.intellij.codeInsight.hints.BlacklistCurrentMethodIntention
19040:             1             16  com.intellij.codeInsight.hints.BlacklistCurrentMethodIntention$Companion
19041:             1             16  com.intellij.codeInsight.hints.DisableCustomHintsOption
19042:             1             16  com.intellij.codeInsight.hints.DisableCustomHintsOption$Companion
19043:             1             16  com.intellij.codeInsight.hints.EnableCustomHintsOption
19044:             1             16  com.intellij.codeInsight.hints.EnableCustomHintsOption$Companion
19045:             1             16  com.intellij.codeInsight.hints.HintUtils
19046:             1             16  com.intellij.codeInsight.hints.HintUtilsKt$getBaseLanguagesWithProviders$1
19047:             1             16  com.intellij.codeInsight.hints.HintUtilsKt$getBaseLanguagesWithProviders$2
19048:             1             16  com.intellij.codeInsight.hints.InlayHintsPass$Companion
19049:             1             16  com.intellij.codeInsight.hints.InlayHintsPassFactory
19050:             1             16  com.intellij.codeInsight.hints.InlayHintsPassFactory$Companion
19051:             1             16  com.intellij.codeInsight.hints.InlayHintsProviderFactory$Companion
19052:             1             16  com.intellij.codeInsight.hints.InlayHintsSettings$Companion
19053:             1             16  com.intellij.codeInsight.hints.JavaInlayParameterHintsProvider$Companion
